@relation 'train-weka.filters.unsupervised.attribute.Remove-V-R28,61,67,86,130,145,147,176,232,235,287,310,332,426,470,481,649-650,873,886,1205,1769,1'

@attribute D27 numeric
@attribute D60 numeric
@attribute D66 numeric
@attribute D85 numeric
@attribute D129 numeric
@attribute D144 numeric
@attribute D146 numeric
@attribute D175 numeric
@attribute D231 numeric
@attribute D234 numeric
@attribute D286 numeric
@attribute D309 numeric
@attribute D331 numeric
@attribute D425 numeric
@attribute D469 numeric
@attribute D480 numeric
@attribute D648 numeric
@attribute D649 numeric
@attribute D872 numeric
@attribute D885 numeric
@attribute D1204 numeric
@attribute D1768 numeric
@attribute Activity numeric

@data
1,0.055,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0.1012,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.00504,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0,0.0407,0,0,0,0.0952,0.107832,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.102103,0,0,0,0.0476,0.102815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0136,0.00852,0.157895,0.0303,0.0714,0.103358,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0389,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.0678,0,0,0,0.190476,0.114084,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,1
1,0.294118,0,0,0,0,0,0.386081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0933,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.120138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0626,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.110536,0,0,0,0.571429,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0.114322,0.105263,0,0.190476,0.107234,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.0101,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.588235,0,0,0,0,0.0238,0.531614,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
1,0,0.14628,0,0,0,0.190476,0.121757,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
0,0,0.204206,0,0,0,0.380952,0.102834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0,0,0,0,0.166667,0.122097,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0575,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.117647,0,0.093,0.263158,0.0909,0.380952,0.124622,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,0
0,0.0294,0,0.132008,0.157895,0,0,0.127729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.00778,0.105263,0,0.0238,0.104357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.107086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0588,0,0,0,0,0.0238,0.148822,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0157,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.19245,0.157895,0,0,0.0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0202,0.0506,0,0,0,0.261905,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.113247,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.11897,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0542,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1
0,0.235294,0,0,0,0,0.0476,0.360713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0849,0,0,0,0.309524,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0229,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0156,0.157895,0,0.0238,0.12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0,0,0,0,0,0.153966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0759,0,0,0,0.52381,0.117854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0864,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0942,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
1,0.0202,0.0759,0,0,0,0.428571,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
1,0,0.0271,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,1
0,0,0.0449,0.0933,0.157895,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0.666667,0.333333,0,0,0,0,0
0,0,0.161739,0,0,0,0.0714,0.104319,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0.235294,0,0.0918,0.105263,0,0.357143,0.266715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.133427,0,0,0,0.285714,0.118664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0313,0.0139,0.0526,0,0.52381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0.0588,0,0,0,0,0,0.14417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0136,0,0,0,0.0952,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.161739,0.0762,0.157895,0,0,0.101862,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.125295,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.142063,0,0,0,0,0.103358,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0.546357,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.264706,0,0.0948,0.105263,0,0.952381,0.223036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.571429,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0136,0,0,0,0.0476,0.189084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0313,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0.416667,0,0.25,0,0,0
1,0,0.0729,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
1,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0.0275,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0238,0.118476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.264706,0.0271,0.00504,0.157895,0,0.309524,0.413574,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
1,0,0.0253,0,0,0,0.119048,0.132238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.097,0,0,0,0.595238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0.0139,0.0526,0,0.166667,0.0871,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0,0.0759,0,0,0,0.285714,0.123784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0762,0.157895,0,0,0.0987,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.0952,0.128872,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0759,0,0,0,0.357143,0.119529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0238,0.100311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0.161739,0,0,0,0.0238,0.102719,0,0,0,0.25,0,0,0.166667,0.25,0,0,0,0,0,0,1
1,0,0.0515,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.0278,0.631579,0,0.357143,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0449,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0238,0.112047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0.0136,0,0,0,0.190476,0.121696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0275,0.0253,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.055,0.0136,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0.0356,0.140956,0,0,0,0.333333,0.216054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0599,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.0294,0,0,0,0,0,0.129931,0,0,0,0,0,0,0.166667,0.25,0,0,0,0,1,0,1
0,0,0.0566,0,0,0,0.404762,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.104941,0,0,0,0,0.214286,0.119682,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0
1,0.065,0.115657,0,0,0,0.285714,0.222146,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
0,0.0588,0,0.0156,0.157895,0,0,0.143006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0313,0,0,0,0.119048,0.104973,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.235294,0,0,0,0,0.142857,0.340327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0121,0.105263,0,0.0476,0.0972,0.5,0,0,0,0,0,0.166667,0.25,0,0,0,0,0,0,1
0,0,0.287033,0,0,0,0.166667,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.352941,0,0,0,0,0.0476,0.340574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0,0,0,0,0.0476,0.100838,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.294118,0,0,0,0,0.0952,0.317772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.133427,0,0,0,0.214286,0.120581,0,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,1
0,0.0569,0,0,0,0,0.238095,0.156097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1
1,0,0.1012,0.00696,0.157895,0,0.619048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.0476,0.111624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.163244,0.0341,0.631579,0.0606,0.428571,0.103358,0,0,0,1,0,0,0.333333,0,0,0.166667,0,0.125,0,0,0
0,0,0,0,0,0,0,0.141136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.294118,0,0,0,0,0.0238,0.347645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.00457,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
1,0,0,0.00747,0,0,0,0.103358,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.136616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0719,0,0,0,0,0,0.117801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0.142857,0.102744,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0.294118,0,0,0,0,0.0476,0.338679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0819,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0485,0,0,0,0.214286,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.00621,0.161739,0.114322,0.105263,0,0.190476,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0232,0,0,0,0.142857,0.104766,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.0942,0,0,0,0.25,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0952,0.103358,0,0,0,0.5,0,0,0.166667,0,0,0,0,0,0,0,0
0,0.0124,0.0566,0,0,0,0.309524,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0,0,0,0,0,0.110224,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.133427,0,0,0,0.190476,0.121734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.065,0,0,0,0,0.0476,0.133666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.14628,0.0933,0.157895,0,0.0476,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
1,0.0294,0.0506,0,0,0,0.380952,0.17695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0292,0,0,0,0.333333,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0.102103,0,0,0,0.0238,0.102177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.133427,0,0,0,0.238095,0.116073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0.00696,0.157895,0,0.619048,0.0992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0.0549,0,0,0,0.142857,0.126933,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.153844,0.011,0.157895,0.0303,0.0476,0.103358,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0464,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0536,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0.307165,0,0.07,0.0526,0,0,0.304014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.294118,0,0,0,0,0,0.31959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0367,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0232,0,0,0,0.238095,0.0992,0,0,0,0.25,0,0,0,0,0,0.166667,0,0,0,0,0
0,0.0588,0.0114,0,0,0,0.119048,0.221418,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
0,0,0,0.00504,0.157895,0,0.0476,0.0885,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0.0202,0.0759,0,0,0,0.452381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0.0367,0,0,0,0.238095,0.117222,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0
1,0.0275,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,0
1,0.0356,0.12921,0,0,0,0.333333,0.149975,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.323477,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.11897,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
0,0,0.0313,0,0,0,0.238095,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.117647,0.0313,0,0,0,0.0714,0.226273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0476,0.129298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.118367,0.0341,0.631579,0.0303,0.309524,0.103358,0,0,0,1,0,0,0.333333,0,0,0,0,0,0,0,0
1,0,0.0271,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0124,0,0,0,0,0.52381,0.208709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0588,0.0506,0,0,0,0.452381,0.162644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.547619,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0101,0,0.107784,0.210526,0.0606,0.166667,0.140461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0566,0,0,0,0.452381,0.115716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0238,0.102098,0,0,0,0,0.333333,0,0.166667,0,0,0,0,0,0,0,1
1,0.0275,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.115657,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,1
1,0,0.0271,0.0104,0,0,0.190476,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,1,0,0
0,0.0588,0.0157,0,0,0,0.52381,0.143155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0407,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,0
0,0,0.0253,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0.166667,0,0,0,0,1
0,0,0,0,0,0,0.0952,0.123368,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.0689,0.0232,0,0,0,0.309524,0.187134,0,0.599062,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0542,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0.0275,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0.25,0,0,0,0,0,0,1
1,0,0.0642,0,0,0,0.47619,0.131866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0136,0,0,0,0.0714,0.103358,0,0,0,0,0,0,0.166667,0,0,0.25,0,0,0,0,1
0,0.264706,0,0.0341,0.105263,0,0.119048,0.215929,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
1,0.0101,0.0759,0,0,0,0.595238,0.119947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0389,0,0,0,0.0952,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.110536,0,0,0,0.571429,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
1,0,0.25842,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.294118,0,0,0,0,0.0238,0.400788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.176471,0,0,0,0,0.0238,0.334213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0566,0,0,0,0.380952,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0294,0,0,0,0,0,0.125665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0495,0.157895,0.0606,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0.102103,0,0,0,0.142857,0.0961,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0
1,0.0124,0.0819,0,0,0,0.357143,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.1012,0,0,0,0.52381,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0476,0.121454,0,0,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,1
1,0.0569,0.0895,0,0,0,0.52381,0.133344,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0
1,0,0.0299,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0714,0.0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.1012,0,0,0,0.571429,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0253,0,0,0,0.47619,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,0,0.00246,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.0407,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,1,0,1
0,0,0.0114,0,0,0,0.0476,0.160709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0588,0.102103,0,0,0,0.0238,0.161927,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1
0,0.411765,0.161739,0,0,0,0.238095,0.11629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0395,0,0.0637,0.157895,0,0.380952,0.108895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.617647,0.161739,0,0,0,0.166667,0.465906,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0506,0,0,0,0.428571,0.165208,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0271,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0294,0.0506,0,0,0,0.309524,0.133287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.264706,0,0,0,0,0.0238,0.418524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.102103,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.00621,0.0389,0,0,0,0.333333,0.135343,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0.140956,0,0,0,0.285714,0.122854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.121078,0,0,0,0.190476,0.182577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0304,0,0,0,0.166667,0.107671,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.117647,0,0.00953,0.105263,0,0.0238,0.214331,0.5,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
0,0.264706,0,0.296462,0.368421,0.0606,0.452381,0.222597,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0
0,0.0294,0.102103,0,0,0,0.0952,0.111886,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0
1,0,0.115657,0.00953,0.105263,0,0.0476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.190476,0.103358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.0136,0,0,0,0.0952,0.106758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0136,0,0,0,0,0.103358,0,0,0,0,0,0,0.0833,0,0,0,0,0,0,0,0
1,0,0.0407,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,1
0,0,0.255947,0.0266,0.421053,0.0303,0.0476,0.0783,1,0,0,0,0,0,0,0,0,0.0833,0,0,0,0,0
0,0,0.102103,0,0,0,0.0238,0.122079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0588,0,0,0,0,0.166667,0.146546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.141713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.161739,0,0,0,0.142857,0.0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0759,0,0,0,0.547619,0.10955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0.0238,0.103358,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,1
0,0,0,0,0,0,0.0476,0.103358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.0549,0,0,0,0.119048,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0.0114,0,0,0,0.0476,0.158645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.00554,0.106673,0,0,0,0.142857,0.103358,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.103358,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0
